date_dt,observedCounts,fittedCounts,PointPValues,color,level,PointLogOdds,AlertScore,AlertScorePvalue,LogOddsRatio,Delta,Scale,AlertPeriodStart,AlertPeriodEnd,surveillance_condition,surveillance_reported_hsda_abbr,status,disease_region_id,level_alertscore
6/2/2018,0,0.091286499,0.487683024,black,no alert,0.078361546,5.369122516,3.96E-08,5.648375704,0.033529076,0.937154562,6/10/2018,6/23/2018,Cyclospora Infection,South Vancouver Island,rare,24,High
6/9/2018,0,0.091603156,0.487683024,black,no alert,0.078622129,5.369122516,3.96E-08,5.648375704,0.033529076,0.937154562,6/10/2018,6/23/2018,Cyclospora Infection,South Vancouver Island,rare,24,High
6/16/2018,3,0.091923635,0.499997753,black,no alert,-4.842105937,5.369122516,3.96E-08,5.648375704,0.033529076,0.937154562,6/10/2018,6/23/2018,Cyclospora Infection,South Vancouver Island,rare,24,High
6/23/2018,1,0.092248244,0.499997753,black,no alert,-1.315485372,5.369122516,3.96E-08,5.648375704,0.033529076,0.937154562,6/10/2018,6/23/2018,Cyclospora Infection,South Vancouver Island,rare,24,High
6/2/2018,5,4.345107429,0.322531797,black,no alert,-0.257587915,-0.07866497,0.531350445,-0.3758667,0.878839624,1.195945304,6/10/2018,6/23/2018,Escherichia coli Infection (shiga-toxigenic),Province,common,25,No Alert
6/9/2018,5,4.343486333,0.322531797,black,no alert,-0.258096357,-0.07866497,0.531350445,-0.3758667,0.878839624,1.195945304,6/10/2018,6/23/2018,Escherichia coli Infection (shiga-toxigenic),Province,common,25,No Alert
6/16/2018,3,4.394984517,0.703801196,black,no alert,0.374278733,-0.07866497,0.531350445,-0.3758667,0.878839624,1.195945304,6/10/2018,6/23/2018,Escherichia coli Infection (shiga-toxigenic),Province,common,25,No Alert
6/23/2018,4,4.525010891,0.703801196,black,no alert,0.089621166,-0.07866497,0.531350445,-0.3758667,0.878839624,1.195945304,6/10/2018,6/23/2018,Escherichia coli Infection (shiga-toxigenic),Province,common,25,No Alert
6/2/2018,0,0.935466784,0.469038575,black,no alert,0.616557561,1.730351841,0.041783716,1.22790476,1.788138692,0.9838881,6/17/2018,6/23/2018,Escherichia coli Infection (shiga-toxigenic),South Vancouver Island,common,26,Low
6/9/2018,2,0.966094228,0.410505276,black,no alert,-0.713199585,1.730351841,0.041783716,1.22790476,1.788138692,0.9838881,6/17/2018,6/23/2018,Escherichia coli Infection (shiga-toxigenic),South Vancouver Island,common,26,Low
6/16/2018,1,1.006974399,0.314579418,black,no alert,-0.083220804,1.730351841,0.041783716,1.22790476,1.788138692,0.9838881,6/17/2018,6/23/2018,Escherichia coli Infection (shiga-toxigenic),South Vancouver Island,common,26,Low
6/23/2018,3,1.059051778,0.465883073,black,no alert,-1.22790476,1.730351841,0.041783716,1.22790476,1.788138692,0.9838881,6/17/2018,6/23/2018,Escherichia coli Infection (shiga-toxigenic),South Vancouver Island,common,26,Low
6/2/2018,1,0.770645775,0.320697984,black,no alert,-0.250594471,0.852384126,0.197000464,0.277829797,1.86198589,0.990864555,6/10/2018,6/23/2018,Escherichia coli Infection (shiga-toxigenic),Central Vancouver Island,common,27,No Alert
6/9/2018,0,0.772124539,0.269803088,black,no alert,0.524280156,0.852384126,0.197000464,0.277829797,1.86198589,0.990864555,6/10/2018,6/23/2018,Escherichia coli Infection (shiga-toxigenic),Central Vancouver Island,common,27,No Alert
6/16/2018,1,0.78424911,0.370186468,black,no alert,-0.240125876,0.852384126,0.197000464,0.277829797,1.86198589,0.990864555,6/10/2018,6/23/2018,Escherichia coli Infection (shiga-toxigenic),Central Vancouver Island,common,27,No Alert
6/23/2018,1,0.813171796,0.370186468,black,no alert,-0.218292718,0.852384126,0.197000464,0.277829797,1.86198589,0.990864555,6/10/2018,6/23/2018,Escherichia coli Infection (shiga-toxigenic),Central Vancouver Island,common,27,No Alert
6/2/2018,6,8.635774869,0.881568433,black,no alert,0.490320288,-2.034682186,0.979058569,-1.742334639,-1.207226106,1.480109673,6/17/2018,6/23/2018,Giardia Infection,Province,common,28,No Alert
6/9/2018,7,8.433069515,0.881568433,black,no alert,0.226476341,-2.034682186,0.979058569,-1.742334639,-1.207226106,1.480109673,6/17/2018,6/23/2018,Giardia Infection,Province,common,28,No Alert
6/16/2018,11,8.289389084,0.209434903,black,no alert,-0.576888576,-2.034682186,0.979058569,-1.742334639,-1.207226106,1.480109673,6/17/2018,6/23/2018,Giardia Infection,Province,common,28,No Alert
6/23/2018,2,8.228138083,0.982222317,black,no alert,1.742334639,-2.034682186,0.979058569,-1.742334639,-1.207226106,1.480109673,6/17/2018,6/23/2018,Giardia Infection,Province,common,28,No Alert
6/2/2018,1,1.806687175,0.956482805,black,no alert,0.290624299,-0.656087782,0.744116177,-0.740605781,0.147085608,1.20885865,5/27/2018,6/23/2018,Giardia Infection,Fraser South,common,29,No Alert
6/9/2018,1,1.757008513,0.956482805,black,no alert,0.268574235,-0.656087782,0.744116177,-0.740605781,0.147085608,1.20885865,5/27/2018,6/23/2018,Giardia Infection,Fraser South,common,29,No Alert
6/16/2018,1,1.715453591,0.956482805,black,no alert,0.249898218,-0.656087782,0.744116177,-0.740605781,0.147085608,1.20885865,5/27/2018,6/23/2018,Giardia Infection,Fraser South,common,29,No Alert
6/23/2018,1,1.688001498,0.956482805,black,no alert,0.237438348,-0.656087782,0.744116177,-0.740605781,0.147085608,1.20885865,5/27/2018,6/23/2018,Giardia Infection,Fraser South,common,29,No Alert
6/2/2018,1,1.952405482,0.695088228,black,no alert,0.357865741,-0.85295031,0.80315657,-0.605001605,-0.882260897,1.191923369,6/10/2018,6/23/2018,Giardia Infection,Vancouver,common,30,No Alert
6/9/2018,3,1.947887994,0.229188606,black,no alert,-0.526755103,-0.85295031,0.80315657,-0.605001605,-0.882260897,1.191923369,6/10/2018,6/23/2018,Giardia Infection,Vancouver,common,30,No Alert
6/16/2018,1,1.949496893,0.801081529,black,no alert,0.356621997,-0.85295031,0.80315657,-0.605001605,-0.882260897,1.191923369,6/10/2018,6/23/2018,Giardia Infection,Vancouver,common,30,No Alert
6/23/2018,1,1.958059738,0.801081529,black,no alert,0.360281263,-0.85295031,0.80315657,-0.605001605,-0.882260897,1.191923369,6/10/2018,6/23/2018,Giardia Infection,Vancouver,common,30,No Alert
6/2/2018,1,1.794024427,0.901494503,black,no alert,0.290691608,0.462175578,0.321977708,0.655942965,-0.50630139,1.184062311,6/10/2018,6/23/2018,Haemophilus Influenzae (invasive non-type b-type unknown),Province,common,31,No Alert
6/9/2018,0,1.722589431,0.901494503,black,no alert,0.940579339,0.462175578,0.321977708,0.655942965,-0.50630139,1.184062311,6/10/2018,6/23/2018,Haemophilus Influenzae (invasive non-type b-type unknown),Province,common,31,No Alert
6/16/2018,3,1.650719891,0.180884782,black,no alert,-0.691627743,0.462175578,0.321977708,0.655942965,-0.50630139,1.184062311,6/10/2018,6/23/2018,Haemophilus Influenzae (invasive non-type b-type unknown),Province,common,31,No Alert
6/23/2018,2,1.581938019,0.180884782,black,no alert,-0.294750103,0.462175578,0.321977708,0.655942965,-0.50630139,1.184062311,6/10/2018,6/23/2018,Haemophilus Influenzae (invasive non-type b-type unknown),Province,common,31,No Alert
6/2/2018,0,0.269875282,0.768619372,black,no alert,0.20909152,0.557167901,0.288706359,0.893449249,-0.918428138,1.003349572,6/17/2018,6/23/2018,Haemophilus Influenzae (invasive non-type b-type unknown),Fraser South,common,32,No Alert
6/9/2018,0,0.257850868,0.768619372,black,no alert,0.200625252,0.557167901,0.288706359,0.893449249,-0.918428138,1.003349572,6/17/2018,6/23/2018,Haemophilus Influenzae (invasive non-type b-type unknown),Fraser South,common,32,No Alert
6/16/2018,0,0.244107632,0.768619372,black,no alert,0.190869957,0.557167901,0.288706359,0.893449249,-0.918428138,1.003349572,6/17/2018,6/23/2018,Haemophilus Influenzae (invasive non-type b-type unknown),Fraser South,common,32,No Alert
6/23/2018,1,0.228490982,0.113322568,black,no alert,-0.893449249,0.557167901,0.288706359,0.893449249,-0.918428138,1.003349572,6/17/2018,6/23/2018,Haemophilus Influenzae (invasive non-type b-type unknown),Fraser South,common,32,No Alert
6/2/2018,0,0.224791843,0.676751371,black,no alert,0.171564466,1.515897461,0.064772641,1.281128862,0.950302088,1.073615993,6/10/2018,6/23/2018,Haemophilus Influenzae (invasive non-type b-type unknown),Vancouver,common,33,No Alert
6/9/2018,0,0.227259568,0.676751371,black,no alert,0.173293815,1.515897461,0.064772641,1.281128862,0.950302088,1.073615993,6/10/2018,6/23/2018,Haemophilus Influenzae (invasive non-type b-type unknown),Vancouver,common,33,No Alert
6/16/2018,1,0.2297115,0.049740849,green3,low,-0.894447727,1.515897461,0.064772641,1.281128862,0.950302088,1.073615993,6/10/2018,6/23/2018,Haemophilus Influenzae (invasive non-type b-type unknown),Vancouver,common,33,No Alert
6/23/2018,1,0.232135279,0.049740849,green3,low,-0.889406502,1.515897461,0.064772641,1.281128862,0.950302088,1.073615993,6/10/2018,6/23/2018,Haemophilus Influenzae (invasive non-type b-type unknown),Vancouver,common,33,No Alert
6/2/2018,4,2.427755558,0.074652073,black,no alert,-0.675755435,-0.630541042,0.73582967,-0.535503635,-0.387434947,1.155435787,6/17/2018,6/23/2018,Hepatitis C - Acute,Province,common,34,No Alert
6/9/2018,1,2.407377526,0.782127359,black,no alert,0.555074779,-0.630541042,0.73582967,-0.535503635,-0.387434947,1.155435787,6/17/2018,6/23/2018,Hepatitis C - Acute,Province,common,34,No Alert
6/16/2018,5,2.38548304,0.077194581,black,no alert,-1.077523325,-0.630541042,0.73582967,-0.535503635,-0.387434947,1.155435787,6/17/2018,6/23/2018,Hepatitis C - Acute,Province,common,34,No Alert
6/23/2018,1,2.358425786,0.774350672,black,no alert,0.535503635,-0.630541042,0.73582967,-0.535503635,-0.387434947,1.155435787,6/17/2018,6/23/2018,Hepatitis C - Acute,Province,common,34,No Alert
6/2/2018,1,0.934425868,0.412778216,black,no alert,-0.132819323,0.277498582,0.390698647,0.130887776,0.484864237,0.994510022,5/27/2018,6/23/2018,Hepatitis C - Acute,Vancouver,common,35,No Alert
6/9/2018,1,0.940310548,0.412778216,black,no alert,-0.128846608,0.277498582,0.390698647,0.130887776,0.484864237,0.994510022,5/27/2018,6/23/2018,Hepatitis C - Acute,Vancouver,common,35,No Alert
6/16/2018,1,0.947903728,0.412778216,black,no alert,-0.123745064,0.277498582,0.390698647,0.130887776,0.484864237,0.994510022,5/27/2018,6/23/2018,Hepatitis C - Acute,Vancouver,common,35,No Alert
6/23/2018,1,0.955939914,0.412778216,black,no alert,-0.118375562,0.277498582,0.390698647,0.130887776,0.484864237,0.994510022,5/27/2018,6/23/2018,Hepatitis C - Acute,Vancouver,common,35,No Alert
6/2/2018,0,0.399861973,0.342546693,black,no alert,0.311436641,0.766295383,0.221750282,0.738550711,0.207586639,0.899100856,6/17/2018,6/23/2018,Meningococcal Disease (invasive),Province,rare,36,High
6/9/2018,0,0.363317387,0.342546693,black,no alert,0.28629936,0.766295383,0.221750282,0.738550711,0.207586639,0.899100856,6/17/2018,6/23/2018,Meningococcal Disease (invasive),Province,rare,36,High
6/16/2018,0,0.332973207,0.342546693,black,no alert,0.265044169,0.766295383,0.221750282,0.738550711,0.207586639,0.899100856,6/17/2018,6/23/2018,Meningococcal Disease (invasive),Province,rare,36,High
6/23/2018,1,0.309943609,0.37567679,black,no alert,-0.738550711,0.766295383,0.221750282,0.738550711,0.207586639,0.899100856,6/17/2018,6/23/2018,Meningococcal Disease (invasive),Province,rare,36,High
6/2/2018,0,0.189034384,0.267844183,black,no alert,0.151745209,1.034021448,0.150563068,0.955706488,0.402743462,0.991036169,6/17/2018,6/23/2018,Meningococcal Disease (invasive),Fraser South,rare,37,High
6/9/2018,0,0.19276971,0.267844183,black,no alert,0.154520094,1.034021448,0.150563068,0.955706488,0.402743462,0.991036169,6/17/2018,6/23/2018,Meningococcal Disease (invasive),Fraser South,rare,37,High
6/16/2018,0,0.196579537,0.267844183,black,no alert,0.15734282,1.034021448,0.150563068,0.955706488,0.402743462,0.991036169,6/17/2018,6/23/2018,Meningococcal Disease (invasive),Fraser South,rare,37,High
6/23/2018,1,0.200465447,0.417307439,black,no alert,-0.955706488,1.034021448,0.150563068,0.955706488,0.402743462,0.991036169,6/17/2018,6/23/2018,Meningococcal Disease (invasive),Fraser South,rare,37,High
6/2/2018,0,0.350980723,0.859647712,black,no alert,0.260441303,0.710046597,0.23883762,0.982778171,-0.702970023,1.040020121,6/17/2018,6/23/2018,Paratyphoid Fever,Province,common,38,No Alert
6/9/2018,0,0.281541928,0.859647712,black,no alert,0.213740442,0.710046597,0.23883762,0.982778171,-0.702970023,1.040020121,6/17/2018,6/23/2018,Paratyphoid Fever,Province,common,38,No Alert
6/16/2018,0,0.22829469,0.859647712,black,no alert,0.176598746,0.710046597,0.23883762,0.982778171,-0.702970023,1.040020121,6/17/2018,6/23/2018,Paratyphoid Fever,Province,common,38,No Alert
6/23/2018,1,0.190175158,0.094239939,black,no alert,-0.982778171,0.710046597,0.23883762,0.982778171,-0.702970023,1.040020121,6/17/2018,6/23/2018,Paratyphoid Fever,Province,common,38,No Alert
6/2/2018,0,0.034413843,0.23502316,black,no alert,0.032537427,2.181389791,0.014577299,1.742541975,1.670534279,0.810237036,6/17/2018,6/23/2018,Paratyphoid Fever,Okanagan,common,39,Low
6/9/2018,0,0.034798121,0.23502316,black,no alert,0.032894127,2.181389791,0.014577299,1.742541975,1.670534279,0.810237036,6/17/2018,6/23/2018,Paratyphoid Fever,Okanagan,common,39,Low
6/16/2018,0,0.035173583,0.23502316,black,no alert,0.033242507,2.181389791,0.014577299,1.742541975,1.670534279,0.810237036,6/17/2018,6/23/2018,Paratyphoid Fever,Okanagan,common,39,Low
6/23/2018,1,0.035538697,0.482230651,black,no alert,-1.742541975,2.181389791,0.014577299,1.742541975,1.670534279,0.810237036,6/17/2018,6/23/2018,Paratyphoid Fever,Okanagan,common,39,Low
6/2/2018,9,8.849924695,0.455352145,black,no alert,-0.077768411,0.007873356,0.496859018,0.147984136,-0.419054671,1.144252842,6/17/2018,6/23/2018,Pneumococcal Disease (invasive - adult gt 16 yrs),Province,common,40,No Alert
6/9/2018,5,8.405743853,0.89801874,black,no alert,0.809869091,0.007873356,0.496859018,0.147984136,-0.419054671,1.144252842,6/17/2018,6/23/2018,Pneumococcal Disease (invasive - adult gt 16 yrs),Province,common,40,No Alert
6/16/2018,6,7.979343921,0.89801874,black,no alert,0.427497027,0.007873356,0.496859018,0.147984136,-0.419054671,1.144252842,6/17/2018,6/23/2018,Pneumococcal Disease (invasive - adult gt 16 yrs),Province,common,40,No Alert
6/23/2018,8,7.569941726,0.41562826,black,no alert,-0.147984136,0.007873356,0.496859018,0.147984136,-0.419054671,1.144252842,6/17/2018,6/23/2018,Pneumococcal Disease (invasive - adult gt 16 yrs),Province,common,40,No Alert
6/2/2018,0,0.882719165,0.466756024,black,no alert,0.594810704,1.312597658,0.09465928,1.25049686,0.399307669,0.955506577,6/10/2018,6/23/2018,Pneumococcal Disease (invasive - adult gt 16 yrs),Okanagan,common,41,No Alert
6/9/2018,0,0.860680812,0.466756024,black,no alert,0.582495672,1.312597658,0.09465928,1.25049686,0.399307669,0.955506577,6/10/2018,6/23/2018,Pneumococcal Disease (invasive - adult gt 16 yrs),Okanagan,common,41,No Alert
6/16/2018,2,0.83945588,0.470674399,black,no alert,-0.838724256,1.312597658,0.09465928,1.25049686,0.399307669,0.955506577,6/10/2018,6/23/2018,Pneumococcal Disease (invasive - adult gt 16 yrs),Okanagan,common,41,No Alert
6/23/2018,2,0.818357265,0.470674399,black,no alert,-0.860571115,1.312597658,0.09465928,1.25049686,0.399307669,0.955506577,6/10/2018,6/23/2018,Pneumococcal Disease (invasive - adult gt 16 yrs),Okanagan,common,41,No Alert
6/2/2018,0,0.691293003,0.377039171,black,no alert,0.479371273,0.463349113,0.321557074,0.373363849,0.345147002,0.983568916,6/17/2018,6/23/2018,Pneumococcal Disease (invasive - adult gt 16 yrs),Fraser East,common,42,No Alert
6/9/2018,1,0.678477167,0.325982099,black,no alert,-0.324479244,0.463349113,0.321557074,0.373363849,0.345147002,0.983568916,6/17/2018,6/23/2018,Pneumococcal Disease (invasive - adult gt 16 yrs),Fraser East,common,42,No Alert
6/16/2018,0,0.656912233,0.242185813,black,no alert,0.459205837,0.463349113,0.321557074,0.373363849,0.345147002,0.983568916,6/17/2018,6/23/2018,Pneumococcal Disease (invasive - adult gt 16 yrs),Fraser East,common,42,No Alert
6/23/2018,1,0.622881479,0.331030013,black,no alert,-0.373363849,0.463349113,0.321557074,0.373363849,0.345147002,0.983568916,6/17/2018,6/23/2018,Pneumococcal Disease (invasive - adult gt 16 yrs),Fraser East,common,42,No Alert
6/2/2018,0,0.953035181,0.479632876,black,no alert,0.654176426,0.17600925,0.430143338,0.260244304,-0.224142795,0.883249861,6/17/2018,6/23/2018,Pneumococcal Disease (invasive - adult gt 16 yrs),Fraser North,common,43,No Alert
6/9/2018,0,0.88070132,0.479632876,black,no alert,0.61300377,0.17600925,0.430143338,0.260244304,-0.224142795,0.883249861,6/17/2018,6/23/2018,Pneumococcal Disease (invasive - adult gt 16 yrs),Fraser North,common,43,No Alert
6/16/2018,0,0.809718029,0.479632876,black,no alert,0.571842002,0.17600925,0.430143338,0.260244304,-0.224142795,0.883249861,6/17/2018,6/23/2018,Pneumococcal Disease (invasive - adult gt 16 yrs),Fraser North,common,43,No Alert
6/23/2018,1,0.741146433,0.309225046,black,no alert,-0.260244304,0.17600925,0.430143338,0.260244304,-0.224142795,0.883249861,6/17/2018,6/23/2018,Pneumococcal Disease (invasive - adult gt 16 yrs),Fraser North,common,43,No Alert
6/2/2018,1,0.955128416,0.229639189,black,no alert,-0.14119006,-0.279407282,0.610033858,0.270508172,-1.695087924,1.141957906,6/17/2018,6/23/2018,Pneumococcal Disease (invasive - adult gt 16 yrs),Fraser South,common,44,No Alert
6/9/2018,0,0.90152436,0.901908811,black,no alert,0.561900917,-0.279407282,0.610033858,0.270508172,-1.695087924,1.141957906,6/17/2018,6/23/2018,Pneumococcal Disease (invasive - adult gt 16 yrs),Fraser South,common,44,No Alert
6/16/2018,0,0.840233482,0.901908811,black,no alert,0.529927929,-0.279407282,0.610033858,0.270508172,-1.695087924,1.141957906,6/17/2018,6/23/2018,Pneumococcal Disease (invasive - adult gt 16 yrs),Fraser South,common,44,No Alert
6/23/2018,1,0.769924084,0.349129432,black,no alert,-0.270508172,-0.279407282,0.610033858,0.270508172,-1.695087924,1.141957906,6/17/2018,6/23/2018,Pneumococcal Disease (invasive - adult gt 16 yrs),Fraser South,common,44,No Alert
6/2/2018,0,0.835709519,0.903673922,black,no alert,0.533345835,0.141249395,0.443836463,0.300711489,-0.45546466,1.112977096,6/17/2018,6/23/2018,Pneumococcal Disease (invasive - adult gt 16 yrs),South Vancouver Island,common,45,No Alert
6/9/2018,1,0.783628013,0.356492296,black,no alert,-0.256503601,0.141249395,0.443836463,0.300711489,-0.45546466,1.112977096,6/17/2018,6/23/2018,Pneumococcal Disease (invasive - adult gt 16 yrs),South Vancouver Island,common,45,No Alert
6/16/2018,0,0.746749485,0.753561802,black,no alert,0.485410851,0.141249395,0.443836463,0.300711489,-0.45546466,1.112977096,6/17/2018,6/23/2018,Pneumococcal Disease (invasive - adult gt 16 yrs),South Vancouver Island,common,45,No Alert
6/23/2018,1,0.726251832,0.333496328,black,no alert,-0.300711489,0.141249395,0.443836463,0.300711489,-0.45546466,1.112977096,6/17/2018,6/23/2018,Pneumococcal Disease (invasive - adult gt 16 yrs),South Vancouver Island,common,45,No Alert
6/2/2018,1,0.731858102,0.435150999,black,no alert,-0.266306411,2.135916044,0.016343129,1.78292456,1.405585912,0.870827778,6/10/2018,6/23/2018,Pneumococcal Disease (invasive - adult gt 16 yrs),Central Vancouver Island,common,46,Low
